geonames datasets sourced from geonames.org under opensource attribution license
geonames datasets downloaded from https://data.opendatasoft.com
opendatasoft dataset identifier geonames-all-cities-with-a-population-1000@public
opensoft url https://data.opendatasoft.com/explore/dataset/geonames-all-cities-with-a-population-1000%40public/information/
This file is extracted from the download
"CITY_NAME"|"CITY_NAME_UNICODE"|"COUNTRY_CODE"|"COUNTRY_NAME"|"POPULATION"|"TIME_ZONE_NAME"|"LATITUDE"|"LONGITUDE"
"Cerain"|"Zerain"|"ES"|"Spain"|0|"Europe/Madrid"|"43.01237"|"-2.27264"
"Cerbon"|"Cerbón"|"ES"|"Spain"|45|"Europe/Madrid"|"41.92934"|"-2.16895"
"Cerceda"|"Cerceda"|"ES"|"Spain"|0|"Europe/Madrid"|"43.18333"|"-8.48333"
"Cercedilla"|"Cercedilla"|"ES"|"Spain"|6747|"Europe/Madrid"|"40.74101"|"-4.05644"
"Cerda"|"Cerdà"|"ES"|"Spain"|291|"Europe/Madrid"|"38.98333"|"-0.56667"
"Cerdanyola del Valles"|"Cerdanyola del Vallès"|"ES"|"Spain"|58747|"Europe/Madrid"|"41.49109"|"2.14079"
"Cerdido"|"Cerdido"|"ES"|"Spain"|1535|"Europe/Madrid"|"43.62063"|"-7.99959"
"Cereceda de la Sierra"|"Cereceda de la Sierra"|"ES"|"Spain"|97|"Europe/Madrid"|"40.56627"|"-6.0914"
"Cerecinos de Campos"|"Cerecinos de Campos"|"ES"|"Spain"|388|"Europe/Madrid"|"41.90017"|"-5.48605"
"Cerecinos del Carrizal"|"Cerecinos del Carrizal"|"ES"|"Spain"|157|"Europe/Madrid"|"41.68384"|"-5.65303"
"Cerezal de Penahorcada"|"Cerezal de Peñahorcada"|"ES"|"Spain"|127|"Europe/Madrid"|"41.13071"|"-6.65357"
"Cerezo"|"Cerezo"|"ES"|"Spain"|197|"Europe/Madrid"|"40.23678"|"-6.22764"
"Cerezo de Abajo"|"Cerezo de Abajo"|"ES"|"Spain"|200|"Europe/Madrid"|"41.21817"|"-3.59126"
"Cerezo de Arriba"|"Cerezo de Arriba"|"ES"|"Spain"|186|"Europe/Madrid"|"41.2389"|"-3.55846"
"Cerezo de Rio Tiron"|"Cerezo de Río Tirón"|"ES"|"Spain"|0|"Europe/Madrid"|"42.4914"|"-3.136"
"Cernadilla"|"Cernadilla"|"ES"|"Spain"|173|"Europe/Madrid"|"42.02083"|"-6.41701"
"Cerralbo"|"Cerralbo"|"ES"|"Spain"|231|"Europe/Madrid"|"40.97347"|"-6.5871"
"Cerraton de Juarros"|"Cerratón de Juarros"|"ES"|"Spain"|56|"Europe/Madrid"|"42.42227"|"-3.37347"
"Cervatos de la Cueza"|"Cervatos de la Cueza"|"ES"|"Spain"|334|"Europe/Madrid"|"42.29054"|"-4.76947"
"Cervello"|"Cervelló"|"ES"|"Spain"|7151|"Europe/Madrid"|"41.39587"|"1.95917"
"Cervera"|"Cervera"|"ES"|"Spain"|8724|"Europe/Madrid"|"41.67003"|"1.2721"
"Cervera de Buitrago"|"Cervera de Buitrago"|"ES"|"Spain"|130|"Europe/Madrid"|"40.91988"|"-3.52702"
"Cervera de Pisuerga"|"Cervera de Pisuerga"|"ES"|"Spain"|2699|"Europe/Madrid"|"42.86676"|"-4.49796"
"Cervera de la Canada"|"Cervera de la Cañada"|"ES"|"Spain"|328|"Europe/Madrid"|"41.43301"|"-1.73568"
"Cervera de los Montes"|"Cervera de los Montes"|"ES"|"Spain"|346|"Europe/Madrid"|"40.05182"|"-4.81072"
"Cervera del Llano"|"Cervera del Llano"|"ES"|"Spain"|294|"Europe/Madrid"|"39.78312"|"-2.42019"
"Cervera del Maestre"|"Cervera del Maestre"|"ES"|"Spain"|627|"Europe/Madrid"|"40.45366"|"0.27659"
"Cervera del Rio Alhama"|"Cervera del Río Alhama"|"ES"|"Spain"|3099|"Europe/Madrid"|"42.00517"|"-1.95531"
"Cerveruela"|"Cerveruela"|"ES"|"Spain"|32|"Europe/Madrid"|"41.21567"|"-1.21525"
"Cervia de Ter"|"Cervià de Ter"|"ES"|"Spain"|756|"Europe/Madrid"|"42.0665"|"2.90743"
"Cervillego de la Cruz"|"Cervillego de la Cruz"|"ES"|"Spain"|137|"Europe/Madrid"|"41.18783"|"-4.94966"
"Cervo"|"Cervo"|"ES"|"Spain"|4908|"Europe/Madrid"|"43.67019"|"-7.41013"
"Cestona"|"Zestoa"|"ES"|"Spain"|0|"Europe/Madrid"|"43.23973"|"-2.2579"
"Cesuras"|"Cesuras"|"ES"|"Spain"|2422|"Europe/Madrid"|"43.17282"|"-8.20061"
"Cetina"|"Cetina"|"ES"|"Spain"|715|"Europe/Madrid"|"41.29208"|"-1.96281"
"Ceuta"|"Ceuta"|"ES"|"Spain"|85144|"Europe/Madrid"|"35.88919"|"-5.32042"
"Ceuti"|"Ceuti"|"ES"|"Spain"|10174|"Europe/Madrid"|"38.07859"|"-1.27467"
"Cevico Navero"|"Cevico Navero"|"ES"|"Spain"|251|"Europe/Madrid"|"41.86112"|"-4.18498"
"Cevico de la Torre"|"Cevico de la Torre"|"ES"|"Spain"|562|"Europe/Madrid"|"41.85113"|"-4.40973"
"Chalamera"|"Chalamera"|"ES"|"Spain"|156|"Europe/Madrid"|"41.66567"|"0.16299"
"Chamartin"|"Chamartín"|"ES"|"Spain"|140000|"Europe/Madrid"|"40.46206"|"-3.6766"
"Chamartin"|"Chamartín"|"ES"|"Spain"|94|"Europe/Madrid"|"40.70267"|"-4.95769"
"Chamberi"|"Chamberí"|"ES"|"Spain"|145934|"Europe/Madrid"|"40.43404"|"-3.70379"
"Chane"|"Chañe"|"ES"|"Spain"|714|"Europe/Madrid"|"41.33834"|"-4.42764"
"Chantada"|"Chantada"|"ES"|"Spain"|9339|"Europe/Madrid"|"42.60876"|"-7.77115"
"Chapineria"|"Chapinería"|"ES"|"Spain"|1832|"Europe/Madrid"|"40.37891"|"-4.21009"
"Chauchina"|"Chauchina"|"ES"|"Spain"|4357|"Europe/Madrid"|"37.19977"|"-3.77157"
"Checa"|"Checa"|"ES"|"Spain"|349|"Europe/Madrid"|"40.58614"|"-1.79056"
"Cheles"|"Cheles"|"ES"|"Spain"|1313|"Europe/Madrid"|"38.51225"|"-7.28177"
"Chella"|"Chella"|"ES"|"Spain"|2618|"Europe/Madrid"|"39.04203"|"-0.65916"
"Chelva"|"Chelva"|"ES"|"Spain"|1986|"Europe/Madrid"|"39.7493"|"-0.99684"
"Chequilla"|"Chequilla"|"ES"|"Spain"|19|"Europe/Madrid"|"40.606"|"-1.82787"
"Chera"|"Chera"|"ES"|"Spain"|525|"Europe/Madrid"|"39.6"|"-0.96667"
"Chercos"|"Chercos"|"ES"|"Spain"|285|"Europe/Madrid"|"37.2545"|"-2.26657"
"Chert/Xert"|"Chert/Xert"|"ES"|"Spain"|890|"Europe/Madrid"|"40.51944"|"0.15831"
"Cheste"|"Cheste"|"ES"|"Spain"|7255|"Europe/Madrid"|"39.48333"|"-0.68333"
"Chia"|"Chía"|"ES"|"Spain"|114|"Europe/Madrid"|"42.5208"|"0.46563"
"Chiclana de Segura"|"Chiclana de Segura"|"ES"|"Spain"|1238|"Europe/Madrid"|"38.31187"|"-3.04219"
"Chiclana de la Frontera"|"Chiclana de la Frontera"|"ES"|"Spain"|77293|"Europe/Madrid"|"36.41976"|"-6.14367"
"Chilches"|"Chilches"|"ES"|"Spain"|2615|"Europe/Madrid"|"39.78238"|"-0.18742"
"Chillaron de Cuenca"|"Chillarón de Cuenca"|"ES"|"Spain"|474|"Europe/Madrid"|"40.10539"|"-2.22181"
"Chillaron del Rey"|"Chillarón del Rey"|"ES"|"Spain"|120|"Europe/Madrid"|"40.59818"|"-2.69126"
"Chillon"|"Chillón"|"ES"|"Spain"|0|"Europe/Madrid"|"38.79595"|"-4.86628"
"Chilluevar"|"Chilluévar"|"ES"|"Spain"|1693|"Europe/Madrid"|"38.00088"|"-3.0324"
"Chiloeches"|"Chiloeches"|"ES"|"Spain"|1791|"Europe/Madrid"|"40.57038"|"-3.16003"
"Chimeneas"|"Chimeneas"|"ES"|"Spain"|1472|"Europe/Madrid"|"37.13125"|"-3.8213"
"Chimillas"|"Chimillas"|"ES"|"Spain"|310|"Europe/Madrid"|"42.17033"|"-0.45168"
"Chinchilla de Monte Aragon"|"Chinchilla de Monte Aragón"|"ES"|"Spain"|3355|"Europe/Madrid"|"38.92088"|"-1.72018"
"Chinchon"|"Chinchón"|"ES"|"Spain"|4886|"Europe/Madrid"|"40.1402"|"-3.42267"
"Chipiona"|"Chipiona"|"ES"|"Spain"|18583|"Europe/Madrid"|"36.73663"|"-6.43703"
"Chiprana"|"Chiprana"|"ES"|"Spain"|355|"Europe/Madrid"|"41.26317"|"-0.12741"
"Chirivel"|"Chirivel"|"ES"|"Spain"|1816|"Europe/Madrid"|"37.59527"|"-2.26844"
"Chiva"|"Chiva"|"ES"|"Spain"|14167|"Europe/Madrid"|"39.46667"|"-0.71667"
"Chodes"|"Chodes"|"ES"|"Spain"|156|"Europe/Madrid"|"41.48696"|"-1.48012"
"Chovar"|"Chóvar"|"ES"|"Spain"|339|"Europe/Madrid"|"39.85"|"-0.31667"
"Chozas de Abajo"|"Chozas de Abajo"|"ES"|"Spain"|1976|"Europe/Madrid"|"42.50657"|"-5.68656"
"Chozas de Canales"|"Chozas de Canales"|"ES"|"Spain"|1912|"Europe/Madrid"|"40.10014"|"-4.04333"
"Chucena"|"Chucena"|"ES"|"Spain"|1988|"Europe/Madrid"|"37.36305"|"-6.39304"
"Chueca"|"Chueca"|"ES"|"Spain"|228|"Europe/Madrid"|"39.73191"|"-3.94365"
"Chulilla"|"Chulilla"|"ES"|"Spain"|772|"Europe/Madrid"|"39.65"|"-0.88333"
"Chumillas"|"Chumillas"|"ES"|"Spain"|67|"Europe/Madrid"|"39.76667"|"-2.03333"
"Churriana de la Vega"|"Churriana de la Vega"|"ES"|"Spain"|12001|"Europe/Madrid"|"37.14499"|"-3.64617"
"Ciadoncha"|"Ciadoncha"|"ES"|"Spain"|93|"Europe/Madrid"|"42.15814"|"-3.93235"
"Cidamon"|"Cidamón"|"ES"|"Spain"|33|"Europe/Madrid"|"42.49518"|"-2.87834"
"Cidones"|"Cidones"|"ES"|"Spain"|367|"Europe/Madrid"|"41.81444"|"-2.63991"
"Ciempozuelos"|"Ciempozuelos"|"ES"|"Spain"|22132|"Europe/Madrid"|"40.15913"|"-3.62103"
"Cieza"|"Cieza"|"ES"|"Spain"|35200|"Europe/Madrid"|"38.23998"|"-1.41987"
"Cifuentes"|"Cifuentes"|"ES"|"Spain"|2026|"Europe/Madrid"|"40.78622"|"-2.62245"
"Cigales"|"Cigales"|"ES"|"Spain"|3482|"Europe/Madrid"|"41.7578"|"-4.69848"
"Cigudosa"|"Cigudosa"|"ES"|"Spain"|54|"Europe/Madrid"|"41.93333"|"-2.05"
"Cigunuela"|"Ciguñuela"|"ES"|"Spain"|397|"Europe/Madrid"|"41.64064"|"-4.85688"
"Cihuela"|"Cihuela"|"ES"|"Spain"|80|"Europe/Madrid"|"41.40721"|"-1.99989"
"Cihuri"|"Cihuri"|"ES"|"Spain"|170|"Europe/Madrid"|"42.56499"|"-2.92287"
"Cijuela"|"Cijuela"|"ES"|"Spain"|1941|"Europe/Madrid"|"37.198"|"-3.81174"
"Cillan"|"Cillán"|"ES"|"Spain"|131|"Europe/Madrid"|"40.70675"|"-4.98135"
"Cilleros"|"Cilleros"|"ES"|"Spain"|1964|"Europe/Madrid"|"40.11486"|"-6.79256"
"Cilleros de la Bastida"|"Cilleros de la Bastida"|"ES"|"Spain"|35|"Europe/Madrid"|"40.57614"|"-6.06094"
"Cilleruelo de Abajo"|"Cilleruelo de Abajo"|"ES"|"Spain"|283|"Europe/Madrid"|"41.88405"|"-3.79723"
"Cilleruelo de Arriba"|"Cilleruelo de Arriba"|"ES"|"Spain"|68|"Europe/Madrid"|"41.90487"|"-3.66102"
"Cilleruelo de San Mames"|"Cilleruelo de San Mamés"|"ES"|"Spain"|45|"Europe/Madrid"|"41.4322"|"-3.56614"
"Cimanes de la Vega"|"Cimanes de la Vega"|"ES"|"Spain"|615|"Europe/Madrid"|"42.11646"|"-5.59851"
"Cimanes del Tejar"|"Cimanes del Tejar"|"ES"|"Spain"|872|"Europe/Madrid"|"42.61789"|"-5.80506"
"Cimballa"|"Cimballa"|"ES"|"Spain"|135|"Europe/Madrid"|"41.10118"|"-1.77352"
"Cinco Olivas"|"Cinco Olivas"|"ES"|"Spain"|122|"Europe/Madrid"|"41.33966"|"-0.37116"
"Cincovillas"|"Cincovillas"|"ES"|"Spain"|39|"Europe/Madrid"|"41.20501"|"-2.81834"
"Cinctorres"|"Cinctorres"|"ES"|"Spain"|512|"Europe/Madrid"|"40.58333"|"-0.21667"
"Cintruenigo"|"Cintruénigo"|"ES"|"Spain"|6708|"Europe/Madrid"|"42.07937"|"-1.80458"
"Ciperez"|"Cipérez"|"ES"|"Spain"|376|"Europe/Madrid"|"40.9621"|"-6.26552"
"Cirat"|"Cirat"|"ES"|"Spain"|304|"Europe/Madrid"|"40.05"|"-0.45"
"Cirauqui"|"Cirauqui"|"ES"|"Spain"|474|"Europe/Madrid"|"42.67596"|"-1.89115"
"Ciria"|"Ciria"|"ES"|"Spain"|100|"Europe/Madrid"|"41.61831"|"-1.96578"
"Ciriza"|"Ciriza"|"ES"|"Spain"|70|"Europe/Madrid"|"42.79019"|"-1.82822"
"Ciruelas"|"Ciruelas"|"ES"|"Spain"|98|"Europe/Madrid"|"40.75021"|"-3.0858"
"Ciruelos"|"Ciruelos"|"ES"|"Spain"|412|"Europe/Madrid"|"39.93881"|"-3.61383"
"Ciruelos de Cervera"|"Ciruelos de Cervera"|"ES"|"Spain"|139|"Europe/Madrid"|"41.90562"|"-3.53015"
"Ciruena"|"Cirueña"|"ES"|"Spain"|115|"Europe/Madrid"|"42.41214"|"-2.89593"
"Cirujales del Rio"|"Cirujales del Río"|"ES"|"Spain"|40|"Europe/Madrid"|"41.86691"|"-2.32549"
"Cisla"|"Cisla"|"ES"|"Spain"|173|"Europe/Madrid"|"40.96662"|"-5.01405"
"Cisneros"|"Cisneros"|"ES"|"Spain"|543|"Europe/Madrid"|"42.22046"|"-4.85807"
"Cistella"|"Cistella"|"ES"|"Spain"|233|"Europe/Madrid"|"42.2687"|"2.8478"
"Cisterniga"|"Cistérniga"|"ES"|"Spain"|5983|"Europe/Madrid"|"41.61294"|"-4.68697"
"Cistierna"|"Cistierna"|"ES"|"Spain"|3897|"Europe/Madrid"|"42.80344"|"-5.12664"
"Ciudad Lineal"|"Ciudad Lineal"|"ES"|"Spain"|228171|"Europe/Madrid"|"40.44505"|"-3.65132"
"Ciudad Real"|"Ciudad Real"|"ES"|"Spain"|74014|"Europe/Madrid"|"38.98626"|"-3.92907"
"Ciudad Rodrigo"|"Ciudad Rodrigo"|"ES"|"Spain"|14080|"Europe/Madrid"|"40.6"|"-6.53333"
"Ciutadella"|"Ciutadella"|"ES"|"Spain"|29160|"Europe/Madrid"|"40.00112"|"3.84144"
"Ciutadilla"|"Ciutadilla"|"ES"|"Spain"|256|"Europe/Madrid"|"41.56113"|"1.13935"
"Ciutat Meridiana"|"Ciutat Meridiana"|"ES"|"Spain"|10349|"Europe/Madrid"|"41.46119"|"2.17494"
"Ciutat Vella"|"Ciutat Vella"|"ES"|"Spain"|102347|"Europe/Madrid"|"41.38022"|"2.17319"
"Clares de Ribota"|"Clarés de Ribota"|"ES"|"Spain"|99|"Europe/Madrid"|"41.52957"|"-1.83773"
"Clavijo"|"Clavijo"|"ES"|"Spain"|263|"Europe/Madrid"|"42.34897"|"-2.42666"
"Coana"|"Coaña"|"ES"|"Spain"|3440|"Europe/Madrid"|"43.51392"|"-6.75527"
"Cobatillas"|"Cobatillas"|"ES"|"Spain"|1842|"Europe/Madrid"|"38.05545"|"-1.07683"
"Cobdar"|"Cóbdar"|"ES"|"Spain"|251|"Europe/Madrid"|"37.26166"|"-2.21098"
"Cobeja"|"Cobeja"|"ES"|"Spain"|2037|"Europe/Madrid"|"40.02076"|"-3.85599"
"Cobena"|"Cobeña"|"ES"|"Spain"|3933|"Europe/Madrid"|"40.56667"|"-3.5"
"Cobeta"|"Cobeta"|"ES"|"Spain"|111|"Europe/Madrid"|"40.8656"|"-2.14211"
"Cobisa"|"Cobisa"|"ES"|"Spain"|2868|"Europe/Madrid"|"39.80425"|"-4.02528"
"Cobos de Cerrato"|"Cobos de Cerrato"|"ES"|"Spain"|213|"Europe/Madrid"|"42.02808"|"-4.00251"
"Cobos de Fuentiduena"|"Cobos de Fuentidueña"|"ES"|"Spain"|56|"Europe/Madrid"|"41.38265"|"-3.92723"
"Cobreros"|"Cobreros"|"ES"|"Spain"|650|"Europe/Madrid"|"42.07323"|"-6.70053"
"Coca"|"Coca"|"ES"|"Spain"|2042|"Europe/Madrid"|"41.21767"|"-4.52145"
"Coca de Alba"|"Coca de Alba"|"ES"|"Spain"|124|"Europe/Madrid"|"40.87833"|"-5.36537"
"Cocentaina"|"Cocentaina"|"ES"|"Spain"|11467|"Europe/Madrid"|"38.73975"|"-0.43976"
"Codorniz"|"Codorniz"|"ES"|"Spain"|456|"Europe/Madrid"|"41.06745"|"-4.60021"
"Codos"|"Codos"|"ES"|"Spain"|273|"Europe/Madrid"|"41.29266"|"-1.37425"
"Cofrentes"|"Cofrentes"|"ES"|"Spain"|948|"Europe/Madrid"|"39.22926"|"-1.06061"
"Cogeces del Monte"|"Cogeces del Monte"|"ES"|"Spain"|856|"Europe/Madrid"|"41.5103"|"-4.31721"
"Cogollor"|"Cogollor"|"ES"|"Spain"|39|"Europe/Madrid"|"40.84818"|"-2.74425"
"Cogollos"|"Cogollos"|"ES"|"Spain"|397|"Europe/Madrid"|"42.19982"|"-3.70005"
"Cogollos de Guadix"|"Cogollos de Guadix"|"ES"|"Spain"|727|"Europe/Madrid"|"37.22521"|"-3.16094"
"Cogolludo"|"Cogolludo"|"ES"|"Spain"|633|"Europe/Madrid"|"40.94691"|"-3.0893"
"Coin"|"Coín"|"ES"|"Spain"|21866|"Europe/Madrid"|"36.65947"|"-4.75639"
"Coiros"|"Coirós"|"ES"|"Spain"|1689|"Europe/Madrid"|"43.25"|"-8.16667"
"Colera"|"Colera"|"ES"|"Spain"|702|"Europe/Madrid"|"42.40394"|"3.15153"
"Coles"|"Coles"|"ES"|"Spain"|3292|"Europe/Madrid"|"42.4"|"-7.83333"
"Colindres"|"Colindres"|"ES"|"Spain"|7179|"Europe/Madrid"|"43.39667"|"-3.45361"
"Coll d'en Rabassa"|"Coll d'en Rabassa"|"ES"|"Spain"|10434|"Europe/Madrid"|"39.55083"|"2.69468"
"Coll de Nargo"|"Coll de Nargó"|"ES"|"Spain"|601|"Europe/Madrid"|"42.17473"|"1.31694"
"Collado"|"Collado"|"ES"|"Spain"|0|"Europe/Madrid"|"40.05729"|"-5.72052"
"Collado Hermoso"|"Collado Hermoso"|"ES"|"Spain"|152|"Europe/Madrid"|"41.03869"|"-3.91859"
"Collado Mediano"|"Collado Mediano"|"ES"|"Spain"|5973|"Europe/Madrid"|"40.69326"|"-4.0228"
"Collado de Contreras"|"Collado de Contreras"|"ES"|"Spain"|249|"Europe/Madrid"|"40.88743"|"-4.9314"
"Collado del Miron"|"Collado del Mirón"|"ES"|"Spain"|62|"Europe/Madrid"|"40.55307"|"-5.35398"
"Collado-Villalba"|"Collado-Villalba"|"ES"|"Spain"|63074|"Europe/Madrid"|"40.63506"|"-4.00486"
"Collazos de Boedo"|"Collazos de Boedo"|"ES"|"Spain"|157|"Europe/Madrid"|"42.62009"|"-4.48294"
"Collbato"|"Collbató"|"ES"|"Spain"|4458|"Europe/Madrid"|"41.57009"|"1.82712"
"Colldejou"|"Colldejou"|"ES"|"Spain"|196|"Europe/Madrid"|"41.0997"|"0.88717"
"Collsuspina"|"Collsuspina"|"ES"|"Spain"|308|"Europe/Madrid"|"41.8258"|"2.17546"
"Colmenar"|"Colmenar"|"ES"|"Spain"|3227|"Europe/Madrid"|"36.90519"|"-4.33557"
"Colmenar Viejo"|"Colmenar Viejo"|"ES"|"Spain"|43700|"Europe/Madrid"|"40.65909"|"-3.76762"
"Colmenar de Montemayor"|"Colmenar de Montemayor"|"ES"|"Spain"|239|"Europe/Madrid"|"40.39957"|"-5.95618"
"Colmenar de Oreja"|"Colmenar de Oreja"|"ES"|"Spain"|6968|"Europe/Madrid"|"40.10675"|"-3.38547"
"Colmenar del Arroyo"|"Colmenar del Arroyo"|"ES"|"Spain"|1174|"Europe/Madrid"|"40.41897"|"-4.19845"
"Colmenarejo"|"Colmenarejo"|"ES"|"Spain"|7173|"Europe/Madrid"|"40.56063"|"-4.01713"
"Colomera"|"Colomera"|"ES"|"Spain"|1544|"Europe/Madrid"|"37.37156"|"-3.71393"
"Colomers"|"Colomers"|"ES"|"Spain"|0|"Europe/Madrid"|"42.08333"|"2.98333"
"Colonia de Sant Jordi"|"Colònia de Sant Jordi"|"ES"|"Spain"|2900|"Europe/Madrid"|"39.3181"|"2.99197"
"Colunga"|"Colunga"|"ES"|"Spain"|3868|"Europe/Madrid"|"43.48531"|"-5.27009"
"Colungo"|"Colungo"|"ES"|"Spain"|133|"Europe/Madrid"|"42.17125"|"0.06812"
"Coma-ruga"|"Coma-ruga"|"ES"|"Spain"|4074|"Europe/Madrid"|"41.17995"|"1.52538"
"Comares"|"Comares"|"ES"|"Spain"|1463|"Europe/Madrid"|"36.84929"|"-4.24664"
"Combarro"|"Combarro"|"ES"|"Spain"|1786|"Europe/Madrid"|"42.43188"|"-8.70649"
"Comillas"|"Comillas"|"ES"|"Spain"|2156|"Europe/Madrid"|"43.38603"|"-4.29162"
"Competa"|"Cómpeta"|"ES"|"Spain"|3832|"Europe/Madrid"|"36.83352"|"-3.9743"
"Condemios de Abajo"|"Condemios de Abajo"|"ES"|"Spain"|30|"Europe/Madrid"|"41.21667"|"-3.1"
"Condemios de Arriba"|"Condemios de Arriba"|"ES"|"Spain"|187|"Europe/Madrid"|"41.21644"|"-3.12543"
"Conesa"|"Conesa"|"ES"|"Spain"|0|"Europe/Madrid"|"41.51667"|"1.3"
"Confrides"|"Confrides"|"ES"|"Spain"|285|"Europe/Madrid"|"38.68451"|"-0.2689"
"Congosto"|"Congosto"|"ES"|"Spain"|1656|"Europe/Madrid"|"42.61755"|"-6.52048"
"Congosto de Valdavia"|"Congosto de Valdavia"|"ES"|"Spain"|231|"Europe/Madrid"|"42.71584"|"-4.63366"
"Congostrina"|"Congostrina"|"ES"|"Spain"|48|"Europe/Madrid"|"41.03719"|"-2.98569"
"Conil de la Frontera"|"Conil de la Frontera"|"ES"|"Spain"|20984|"Europe/Madrid"|"36.27719"|"-6.0885"
"Conquista"|"Conquista"|"ES"|"Spain"|494|"Europe/Madrid"|"38.4"|"-4.5"
"Conquista de la Sierra"|"Conquista de la Sierra"|"ES"|"Spain"|238|"Europe/Madrid"|"39.3507"|"-5.73464"
"Consell"|"Consell"|"ES"|"Spain"|2877|"Europe/Madrid"|"39.66861"|"2.81267"
"Constanti"|"Constantí"|"ES"|"Spain"|5597|"Europe/Madrid"|"41.15392"|"1.21262"
"Constantina"|"Constantina"|"ES"|"Spain"|6757|"Europe/Madrid"|"37.86667"|"-5.61667"
"Constanzana"|"Constanzana"|"ES"|"Spain"|163|"Europe/Madrid"|"40.93821"|"-4.87515"
"Consuegra"|"Consuegra"|"ES"|"Spain"|10932|"Europe/Madrid"|"39.46246"|"-3.608"
"Contamina"|"Contamina"|"ES"|"Spain"|47|"Europe/Madrid"|"41.30535"|"-1.91731"
"Contreras"|"Contreras"|"ES"|"Spain"|98|"Europe/Madrid"|"42.02004"|"-3.41084"
"Coomonte"|"Coomonte"|"ES"|"Spain"|294|"Europe/Madrid"|"42.11546"|"-5.81316"
"Copernal"|"Copernal"|"ES"|"Spain"|21|"Europe/Madrid"|"40.86463"|"-3.05396"
"Corbalan"|"Corbalán"|"ES"|"Spain"|86|"Europe/Madrid"|"40.40308"|"-0.98525"
"Corbera"|"Corbera"|"ES"|"Spain"|3057|"Europe/Madrid"|"39.15"|"-0.35"
"Corbera de Llobregat"|"Corbera de Llobregat"|"ES"|"Spain"|13843|"Europe/Madrid"|"41.41702"|"1.9197"
"Corbillos de los Oteros"|"Corbillos de los Oteros"|"ES"|"Spain"|253|"Europe/Madrid"|"42.40769"|"-5.45963"
"Corbins"|"Corbins"|"ES"|"Spain"|1431|"Europe/Madrid"|"41.68333"|"0.7"
"Corca"|"Corçà"|"ES"|"Spain"|0|"Europe/Madrid"|"41.98333"|"3.01667"
"Corcos"|"Corcos"|"ES"|"Spain"|264|"Europe/Madrid"|"41.80946"|"-4.6927"
"Corcubion"|"Corcubión"|"ES"|"Spain"|1941|"Europe/Madrid"|"42.94414"|"-9.1926"
"Cordoba"|"Córdoba"|"ES"|"Spain"|325708|"Europe/Madrid"|"37.89155"|"-4.77275"
"Cordobilla de Lacara"|"Cordobilla de Lácara"|"ES"|"Spain"|1062|"Europe/Madrid"|"39.14763"|"-6.43619"
"Cordovilla"|"Cordovilla"|"ES"|"Spain"|133|"Europe/Madrid"|"40.95095"|"-5.40725"
"Cordovilla la Real"|"Cordovilla la Real"|"ES"|"Spain"|115|"Europe/Madrid"|"42.07961"|"-4.25988"
"Cordovin"|"Cordovín"|"ES"|"Spain"|217|"Europe/Madrid"|"42.38557"|"-2.815"
"Corduente"|"Corduente"|"ES"|"Spain"|421|"Europe/Madrid"|"40.84304"|"-1.97841"
"Corella"|"Corella"|"ES"|"Spain"|7576|"Europe/Madrid"|"42.11507"|"-1.78563"
"Corera"|"Corera"|"ES"|"Spain"|260|"Europe/Madrid"|"42.34344"|"-2.22023"
"Coreses"|"Coreses"|"ES"|"Spain"|1145|"Europe/Madrid"|"41.54794"|"-5.62252"
"Corgo"|"Corgo"|"ES"|"Spain"|4312|"Europe/Madrid"|"42.94434"|"-7.4314"
"Coria"|"Coria"|"ES"|"Spain"|12896|"Europe/Madrid"|"39.98406"|"-6.53603"
"Coria del Rio"|"Coria del Río"|"ES"|"Spain"|28100|"Europe/Madrid"|"37.28766"|"-6.0541"
"Coripe"|"Coripe"|"ES"|"Spain"|1411|"Europe/Madrid"|"36.97335"|"-5.44022"
"Coristanco"|"Coristanco"|"ES"|"Spain"|7674|"Europe/Madrid"|"43.2"|"-8.75"
"Cornago"|"Cornago"|"ES"|"Spain"|535|"Europe/Madrid"|"42.06444"|"-2.09486"
"Cornella de Llobregat"|"Cornellà de Llobregat"|"ES"|"Spain"|87173|"Europe/Madrid"|"41.35"|"2.08333"
"Cornella del Terri"|"Cornellà del Terri"|"ES"|"Spain"|0|"Europe/Madrid"|"42.08333"|"2.81667"
"Corpa"|"Corpa"|"ES"|"Spain"|547|"Europe/Madrid"|"40.42327"|"-3.26003"
"Corporales"|"Corporales"|"ES"|"Spain"|48|"Europe/Madrid"|"42.43208"|"-2.99535"
"Corral de Almaguer"|"Corral de Almaguer"|"ES"|"Spain"|5743|"Europe/Madrid"|"39.75987"|"-3.16452"
"Corral de Ayllon"|"Corral de Ayllón"|"ES"|"Spain"|96|"Europe/Madrid"|"41.39081"|"-3.45856"
"Corral de Calatrava"|"Corral de Calatrava"|"ES"|"Spain"|1261|"Europe/Madrid"|"38.85793"|"-4.0814"
"Corral-Rubio"|"Corral-Rubio"|"ES"|"Spain"|425|"Europe/Madrid"|"38.83462"|"-1.46034"
"Corralejo"|"Corralejo"|"ES"|"Spain"|13618|"Atlantic/Canary"|"28.73079"|"-13.86749"
"Corrales"|"Corrales"|"ES"|"Spain"|1029|"Europe/Madrid"|"41.358"|"-5.72479"
